post_id	title	ingredient_label	base_amount	base_unit	multiplier	final_amount	final_unit	note	is_functional
287096	Kycklingjärpar med linssallad	grekisk yoghurt (1 dl)	1.0	dl	0.5	0.5	dl		0
287096	Kycklingjärpar med linssallad	ajvar relish (1 msk)	1.0	msk	1.0	1.0	msk		0
287096	Kycklingjärpar med linssallad	färsk persilja (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287093	Grekisk sallad	tomat (1 st)	1.0	st	1.5	1.5	st		1
287093	Grekisk sallad	paprika (1 st)	1.0	st	0.75	0.75	st		0
287093	Grekisk sallad	rödlök (1 st)	1.0	st	0.25	0.25	st		0
287093	Grekisk sallad	svarta oliver (1 st)	1.0	st	5.0	5.0	st		0
287093	Grekisk sallad	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
287093	Grekisk sallad	rödvinsvinäger (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287093	Grekisk sallad	örtkryddor provencale (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287093	Grekisk sallad	fetaost (100 g)	100.0	g	0.75	75.0	g		0
287093	Grekisk sallad	pekannötter (1 msk)	1.0	msk	2.0	2.0	msk		1
287093	Grekisk sallad	citronklyfta (1 st)	1.0	st	1.0	1.0	st		0
287093	Grekisk sallad	färsk persilja (1 kvistar)	1.0	kvistar	2.0	2.0	kvistar		0
287091	Mangosmoothie med spenat	färsk ingefära (1 msk)	1.0	msk	1.0	1.0	msk		1
287091	Mangosmoothie med spenat	banan (1 st)	1.0	st	1.0	1.0	st		0
287091	Mangosmoothie med spenat	fryst mango (100 g)	100.0	g	1.5	150.0	g		1
287091	Mangosmoothie med spenat	fryst spenat (100 g)	100.0	g	0.5	50.0	g		1
287091	Mangosmoothie med spenat	vatten (1 dl)	1.0	dl	3.0	3.0	dl		0
287089	Äggröra med paprika	ägg (1 st)	1.0	st	2.0	2.0	st		1
287089	Äggröra med paprika	grädde (1 msk)	1.0	msk	0.5	0.5	msk		0
287089	Äggröra med paprika	salt och svartpeppar	None	None	None	None	None		0
287089	Äggröra med paprika	smör (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287089	Äggröra med paprika	paprika (1 st)	1.0	st	0.25	0.25	st		1
287089	Äggröra med paprika	cocktailtomater (1 st)	1.0	st	2.0	2.0	st		1
287089	Äggröra med paprika	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
287085	Bananplättar med jordgubbar och kokos	banan (1 st)	1.0	st	1.0	1.0	st		1
287085	Bananplättar med jordgubbar och kokos	ägg (1 st)	1.0	st	2.0	2.0	st		0
287085	Bananplättar med jordgubbar och kokos	havregryn (1 dl)	1.0	dl	0.5	0.5	dl		1
287085	Bananplättar med jordgubbar och kokos	vaniljpulver (1 krm)	1.0	krm	1.0	1.0	krm		0
287085	Bananplättar med jordgubbar och kokos	smör (1 tsk)	1.0	tsk	2.0	2.0	tsk		0
287085	Bananplättar med jordgubbar och kokos	färska jordgubbar (1 st)	1.0	st	4.0	4.0	st		0
287085	Bananplättar med jordgubbar och kokos	kokosskivor (1 dl)	1.0	dl	0.5	0.5	dl		0
287085	Bananplättar med jordgubbar och kokos	grekisk yoghurt (1 msk)	1.0	msk	3.0	3.0	msk		1
287085	Bananplättar med jordgubbar och kokos	färsk mynta (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287081	Grillspett med grekisk sallad och morotstzatziki	träspett (1 st)	1.0	st	4.0	4.0	st		0
287081	Grillspett med grekisk sallad och morotstzatziki	ryggbiff (100 g)	100.0	g	3.0	300.0	g		0
287081	Grillspett med grekisk sallad och morotstzatziki	ketjap manis (1 msk)	1.0	msk	0.5	0.5	msk		0
287081	Grillspett med grekisk sallad och morotstzatziki	salt och svartpeppar	None	None	None	None	None		0
287081	Grillspett med grekisk sallad och morotstzatziki	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		0
287081	Grillspett med grekisk sallad och morotstzatziki	färsk ingefära (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
